time	bas_active	bas_inactive	bas_ref	bis_active	bis_inactive	bis_ref	dg_active	dg_inactive	dg_ref	ec_active	ec_inactive	ec_ref	ex_active	ex_inactive	ex_ref	ext_active	ext_inactive	ext_ref	hipp_active	hipp_inactive	hipp_ref	in_active	in_inactive	in_ref	ps_active	ps_inactive	ps_ref	septum_active	septum_inactive	septum_ref	
257	0.1	0.04	0.86	0	1	0	0.55	0.45	0	0.81	0.19	0	0.01	0.9	0.09	0.41	0.59	0	0.03	0.92	0.05	0.06	0.02	0.92	0.05	0.95	0	0	0.96	0.04	
258	0.08	0.04	0.88	0	1	0	0.89	0.11	0	0.9	0.1	0	0	0.9	0.1	0.01	0.99	0	0	0.94	0.06	0.11	0.02	0.87	0.8	0.2	0	0	0.96	0.04	
259	0.09	0.04	0.87	0	1	0	0.64	0.36	0	0.33	0.67	0	0.01	0.9	0.09	0.33	0.67	0	0.01	0.93	0.06	0.12	0.02	0.86	0.52	0.48	0	0	0.96	0.04	
260	0.08	0.04	0.88	0	1	0	0.84	0.16	0	0.57	0.43	0	0	0.9	0.1	0.44	0.56	0	0	0.93	0.07	0.1	0.02	0.88	0.75	0.25	0	0	0.96	0.04	
261	0.06	0.04	0.9	0	1	0	0.84	0.16	0	0.67	0.33	0	0	0.91	0.09	0.58	0.42	0	0	0.93	0.07	0.04	0.02	0.94	0.85	0.15	0	0	0.96	0.04	
262	0.04	0.04	0.92	0	1	0	0.41	0.59	0	1	0	0	0.01	0.9	0.09	0.38	0.62	0	0	0.93	0.07	0.05	0.02	0.93	0.98	0.02	0	0	0.96	0.04	
263	0.07	0.04	0.89	0	1	0	0.23	0.77	0	0.94	0.06	0	0	0.9	0.1	0.65	0.35	0	0	0.93	0.07	0.07	0.02	0.91	0.6	0.4	0	0	0.96	0.04	
264	0.19	0.04	0.77	0	1	0	0.55	0.45	0	0.89	0.11	0	0.01	0.9	0.09	0.56	0.44	0	0	0.93	0.07	0.14	0.02	0.84	0.16	0.84	0	0	0.96	0.04	
265	0.02	0.04	0.94	0	1	0	0.75	0.25	0	0.46	0.54	0	0	0.9	0.1	0.38	0.62	0	0.01	0.95	0.04	0.04	0.02	0.94	0.27	0.73	0	0	0.96	0.04	
266	0.12	0.04	0.84	0	1	0	0.92	0.08	0	0.19	0.81	0	0	0.9	0.1	0.34	0.66	0	0	0.95	0.05	0.12	0.02	0.86	0.11	0.89	0	0	0.96	0.04	
267	0.11	0.04	0.85	0	1	0	0.98	0.02	0	0.01	0.99	0	0	0.9	0.1	0.97	0.03	0	0	0.95	0.05	0.13	0.02	0.85	0.31	0.69	0	0	0.96	0.04	
268	0.1	0.04	0.86	0	1	0	0.73	0.27	0	0.4	0.6	0	0	0.9	0.1	0.77	0.23	0	0	0.98	0.02	0.06	0.02	0.92	0.65	0.35	0	0	0.96	0.04	
269	0.08	0.04	0.88	0	1	0	0.04	0.96	0	0.52	0.48	0	0	0.9	0.1	0.08	0.92	0	0.04	0.94	0.02	0.11	0.02	0.87	0.65	0.35	0	0	0.96	0.04	
270	0.07	0.06	0.87	0	1	0	0.03	0.97	0	0.13	0.87	0	0	0.9	0.1	0.86	0.14	0	0	0.95	0.05	0.1	0.04	0.86	0.44	0.56	0	0	0.96	0.04	
271	0.1	0.04	0.86	0	1	0	0.82	0.18	0	0.37	0.63	0	0	0.9	0.1	0.19	0.81	0	0.01	0.94	0.05	0.12	0.02	0.86	0.33	0.67	0	0	0.96	0.04	
272	0.06	0.04	0.9	0	1	0	0.93	0.07	0	0.63	0.37	0	0.02	0.9	0.08	0.71	0.29	0	0	0.94	0.06	0.04	0.02	0.94	0.79	0.21	0	0.02	0.94	0.04	
273	0.04	0.04	0.92	0	1	0	0.85	0.15	0	0.77	0.23	0	0.04	0.9	0.06	0.74	0.26	0	0.01	0.93	0.06	0.05	0.02	0.93	0.01	0.99	0	0	0.94	0.06	
274	0.07	0.04	0.89	0	1	0	0.45	0.55	0	0.62	0.38	0	0.01	0.9	0.09	0.91	0.09	0	0	0.93	0.07	0.07	0.02	0.91	0.98	0.02	0	0.02	0.93	0.05	
275	0.1	0.13	0.77	0	1	0	0.05	0.95	0	0.06	0.94	0	0	0.9	0.1	0.33	0.67	0	0	0.93	0.07	0.12	0.04	0.84	0.47	0.53	0	0.01	0.92	0.07	
276	0.11	0.04	0.85	0	1	0	0.73	0.27	0	0.84	0.16	0	0.01	0.9	0.09	0.48	0.52	0	0	0.94	0.06	0.06	0.02	0.92	0.91	0.09	0	0	0.92	0.08	
277	0.12	0.04	0.84	0	1	0	0.84	0.16	0	0.34	0.66	0	0	0.9	0.1	0.78	0.22	0	0.01	0.93	0.06	0.12	0.02	0.86	0.79	0.21	0	0	0.92	0.08	
278	0.11	0.04	0.85	0	1	0	0.63	0.37	0	0.32	0.68	0	0	0.9	0.1	0.78	0.22	0	0	0.93	0.07	0.13	0.02	0.85	0.91	0.09	0	0	0.92	0.08	
279	0.1	0.04	0.86	0	1	0	0.09	0.91	0	0.48	0.52	0	0	0.91	0.09	0.29	0.71	0	0	0.93	0.07	0.06	0.02	0.92	0.13	0.87	0	0	0.92	0.08	
280	0.07	0.05	0.88	0	1	0	0.15	0.85	0	0.06	0.94	0	0	0.91	0.09	0.36	0.64	0	0	0.97	0.03	0.11	0.02	0.87	0.59	0.41	0	0.03	0.92	0.05	
281	0.08	0.04	0.88	0	1	0	0.58	0.42	0	0.43	0.57	0	0.01	0.91	0.08	0.03	0.97	0	0	0.97	0.03	0.09	0.03	0.88	0.52	0.48	0	0	0.92	0.08	
282	0.1	0.04	0.86	0	1	0	0.76	0.24	0	0.84	0.16	0	0.01	0.9	0.09	0.95	0.05	0	0	0.98	0.02	0.11	0.04	0.85	0.16	0.84	0	0.01	0.91	0.08	
283	0.06	0.04	0.9	0	1	0	0.16	0.84	0	0.13	0.87	0	0	0.9	0.1	0.72	0.28	0	0.02	0.96	0.02	0.04	0.04	0.92	0.8	0.2	0	0.01	0.9	0.09	
284	0.04	0.04	0.92	0	1	0	0.94	0.06	0	0.74	0.26	0	0	0.9	0.1	0.01	0.99	0	0.01	0.96	0.03	0.06	0.03	0.91	0.9	0.1	0	0	0.9	0.1	
285	0.06	0.05	0.89	0	1	0	0.08	0.92	0	0.43	0.57	0	0	0.9	0.1	0.34	0.66	0	0.01	0.95	0.04	0.08	0.02	0.9	0.46	0.54	0	0.02	0.88	0.1	
286	0.11	0.04	0.85	0	1	0	0.59	0.41	0	0.88	0.12	0	0	0.9	0.1	0.15	0.85	0	0.01	0.94	0.05	0.12	0.02	0.86	0.28	0.72	0	0	0.88	0.12	
287	0.11	0.04	0.85	0	1	0	0.82	0.18	0	0.96	0.04	0	0	0.9	0.1	0.35	0.65	0	0	0.94	0.06	0.06	0.02	0.92	0.19	0.81	0	0.01	0.87	0.12	
288	0.12	0.04	0.84	0	1	0	0.89	0.11	0	0.42	0.58	0	0	0.9	0.1	0.91	0.09	0	0	0.95	0.05	0.12	0.02	0.86	0.91	0.09	0	0.09	0.78	0.13	
289	0.09	0.06	0.85	0	1	0	0.76	0.24	0	0.27	0.73	0	0.02	0.9	0.08	0.24	0.76	0	0	0.95	0.05	0.13	0.02	0.85	0.9	0.1	0	0.08	0.7	0.22	
290	0.1	0.06	0.84	0	1	0	0.41	0.59	0	0.39	0.61	0	0.04	0.9	0.06	0.07	0.93	0	0	0.95	0.05	0.06	0.02	0.92	0.89	0.11	0	0.05	0.65	0.3	
291	0.07	0.06	0.87	0	1	0	0.89	0.11	0	0.79	0.21	0	0.01	0.9	0.09	0.68	0.32	0	0	0.95	0.05	0.11	0.02	0.87	0.4	0.6	0	0.07	0.58	0.35	
292	0.08	0.06	0.86	0	1	0	0.63	0.37	0	0.89	0.11	0	0	0.9	0.1	0.12	0.88	0	0.01	0.94	0.05	0.09	0.02	0.89	0.02	0.98	0	0	0.58	0.42	
293	0.1	0.06	0.84	0	1	0	0.68	0.32	0	0.09	0.91	0	0.01	0.9	0.09	0.02	0.98	0	0	0.94	0.06	0.1	0.03	0.87	0.79	0.21	0	0.12	0.46	0.42	
294	0.04	0.08	0.88	0	1	0	0.3	0.7	0	0.17	0.83	0	0	0.9	0.1	0.48	0.52	0	0	0.96	0.04	0.03	0.04	0.93	0.19	0.81	0	0.02	0.44	0.54	
295	0.03	0.09	0.88	0	1	0	0.97	0.03	0	0.89	0.11	0	0	0.9	0.1	0.09	0.91	0	0	0.97	0.03	0.06	0.04	0.9	0.55	0.45	0	0.04	0.4	0.56	
296	0.05	0.1	0.85	0	1	0	0.06	0.94	0	0.27	0.73	0	0	0.9	0.1	0.02	0.98	0	0	0.98	0.02	0.07	0.05	0.88	0.28	0.72	0	0.04	0.36	0.6	
297	0.11	0.1	0.79	0	1	0	0.21	0.79	0	0.82	0.18	0	0	0.9	0.1	0.03	0.97	0	0	0.99	0.01	0.09	0.08	0.83	0.36	0.64	0	0.05	0.31	0.64	
298	0.07	0.14	0.79	0	1	0	0.95	0.05	0	0.16	0.84	0	0.01	0.9	0.09	0.87	0.13	0	0	0.99	0.01	0.05	0.09	0.86	0.87	0.13	0	0.08	0.23	0.69	
299	0.03	0.23	0.74	0	1	0	0.31	0.69	0	0.43	0.57	0	0.01	0.9	0.09	0.07	0.93	0	0	0.99	0.01	0.08	0.13	0.79	0.13	0.87	0	0.03	0.2	0.77	
300	0.02	0.3	0.68	0	1	0	0.41	0.59	0	0.78	0.22	0	0	0.9	0.1	0.48	0.52	0	0	0.99	0.01	0.1	0.16	0.74	0.48	0.52	0	0.03	0.17	0.8	
301	0.05	0.35	0.6	0	1	0	0.36	0.64	0	0.85	0.15	0	0	0.9	0.1	0.2	0.8	0	0	0.99	0.01	0.03	0.19	0.78	0.34	0.66	0	0	0.17	0.83	
302	0.02	0.4	0.58	0	1	0	0.21	0.79	0	0.91	0.09	0	0.01	0.89	0.1	0.46	0.54	0	0.02	0.97	0.01	0.04	0.26	0.7	0.51	0.49	0	0.01	0.16	0.83	
303	0.02	0.46	0.52	0	1	0	0.93	0.07	0	0.81	0.19	0	0.02	0.87	0.11	0.69	0.31	0	0.01	0.97	0.02	0.01	0.34	0.65	0.95	0.05	0	0.05	0.13	0.82	
304	0.02	0.54	0.44	0	1	0	0.51	0.49	0	0.5	0.5	0	0	0.87	0.13	0.59	0.41	0	0.02	0.95	0.03	0.04	0.4	0.56	0.46	0.54	0	0	0.13	0.87	
305	0.01	0.57	0.42	0	1	0	0.48	0.52	0	0.51	0.49	0	0	0.87	0.13	0.03	0.97	0	0	0.95	0.05	0	0.43	0.57	0.32	0.68	0	0.02	0.13	0.85	
306	0.01	0.59	0.4	0	1	0	0.29	0.71	0	0.72	0.28	0	0.03	0.86	0.11	0.33	0.67	0	0	0.95	0.05	0.01	0.48	0.51	0.89	0.11	0	0.01	0.13	0.86	
307	0.03	0.61	0.36	0	1	0	0.67	0.33	0	0.8	0.2	0	0.05	0.85	0.1	0.01	0.99	0	0.01	0.94	0.05	0.03	0.52	0.45	0.47	0.53	0	0	0.13	0.87	
308	0.01	0.71	0.28	0	1	0	0.63	0.37	0	0.26	0.74	0	0.01	0.85	0.14	0.61	0.39	0	0.02	0.92	0.06	0.05	0.56	0.39	0.95	0.05	0	0	0.13	0.87	
309	0.04	0.74	0.22	0	1	0	0.23	0.77	0	0.5	0.5	0	0.04	0.81	0.15	0.9	0.1	0	0	0.92	0.08	0.04	0.57	0.39	0.06	0.94	0	0	0.13	0.87	
310	0.01	0.76	0.23	0	1	0	0.84	0.16	0	0.31	0.69	0	0.03	0.79	0.18	0.41	0.59	0	0	0.92	0.08	0.02	0.63	0.35	0.03	0.97	0	0	0.13	0.87	
311	0.01	0.77	0.22	0	1	0	0.86	0.14	0	0.36	0.64	0	0.02	0.77	0.21	0.12	0.88	0	0	0.92	0.08	0.03	0.7	0.27	0.44	0.56	0	0.04	0.12	0.84	
312	0.02	0.8	0.18	0	1	0	0.81	0.19	0	0.46	0.54	0	0.02	0.75	0.23	0.86	0.14	0	0.02	0.9	0.08	0	0.73	0.27	0.91	0.09	0	0	0.12	0.88	
313	0.02	0.8	0.18	0	1	0	0.36	0.64	0	0.65	0.35	0	0.07	0.68	0.25	0.45	0.55	0	0	0.92	0.08	0.01	0.76	0.23	0.48	0.52	0	0.01	0.12	0.87	
314	0.01	0.81	0.18	0	1	0	0.99	0.01	0	0.27	0.73	0	0	0.68	0.32	0.6	0.4	0	0	0.93	0.07	0.01	0.76	0.23	0.03	0.97	0	0.01	0.12	0.87	
315	0.02	0.81	0.17	0	1	0	0.38	0.62	0	0.23	0.77	0	0.11	0.58	0.31	0.98	0.02	0	0	0.95	0.05	0.02	0.78	0.2	0.29	0.71	0	0	0.12	0.88	
316	0.01	0.81	0.18	0	1	0	0.6	0.4	0	0.38	0.62	0	0.09	0.5	0.41	0.59	0.41	0	0.03	0.92	0.05	0	0.78	0.22	0.49	0.51	0	0.02	0.12	0.86	
317	0.01	0.81	0.18	0	1	0	0.59	0.41	0	0.71	0.29	0	0.03	0.47	0.5	0.81	0.19	0	0.01	0.91	0.08	0	0.79	0.21	0.72	0.28	0	0	0.12	0.88	
318	0.02	0.82	0.16	0	1	0	0.54	0.46	0	0.28	0.72	0	0.04	0.43	0.53	0.8	0.2	0	0	0.92	0.08	0.02	0.8	0.18	0.59	0.41	0	0.01	0.12	0.87	
319	0.01	0.82	0.17	0	1	0	0.64	0.36	0	0.59	0.41	0	0.1	0.34	0.56	0.26	0.74	0	0.04	0.9	0.06	0.04	0.81	0.15	0.77	0.23	0	0.09	0.12	0.79	
320	0.04	0.82	0.14	0	1	0	0.09	0.91	0	0.51	0.49	0	0.03	0.33	0.64	0.84	0.16	0	0	0.9	0.1	0.03	0.82	0.15	0.24	0.76	0	0.08	0.12	0.8	
321	0	0.83	0.17	0	1	0	0.67	0.33	0	0.54	0.46	0	0.04	0.29	0.67	0.36	0.64	0	0.02	0.88	0.1	0.02	0.82	0.16	0.6	0.4	0	0.04	0.13	0.83	
322	0.01	0.83	0.16	0	1	0	0.01	0.99	0	0.71	0.29	0	0.07	0.22	0.71	0.05	0.95	0	0.04	0.84	0.12	0.02	0.83	0.15	0.24	0.76	0	0.05	0.15	0.8	
323	0.01	0.84	0.15	0	1	0	0.01	0.99	0	0.78	0.22	0	0.06	0.19	0.75	0.63	0.37	0	0.03	0.83	0.14	0	0.83	0.17	0.45	0.55	0	0.02	0.13	0.85	
324	0.03	0.83	0.14	0	1	0	0.94	0.06	0	0.38	0.62	0	0.08	0.16	0.76	0.64	0.36	0	0.1	0.73	0.17	0.01	0.83	0.16	0.13	0.87	0	0.05	0.2	0.75	
325	0.02	0.82	0.16	0	1	0	0.05	0.95	0	0.1	0.9	0	0.02	0.15	0.83	0.19	0.81	0	0.03	0.7	0.27	0.01	0.83	0.16	0.38	0.62	0	0.03	0.19	0.78	
326	0.02	0.82	0.16	0	1	0	0.6	0.4	0	0.69	0.31	0	0.05	0.14	0.81	0.39	0.61	0	0.08	0.62	0.3	0.02	0.83	0.15	0.51	0.49	0	0.04	0.19	0.77	
327	0.01	0.82	0.17	0	1	0	0.36	0.64	0	0.39	0.61	0	0.03	0.14	0.83	0.55	0.45	0	0.11	0.54	0.35	0	0.83	0.17	0.95	0.05	0	0.02	0.21	0.77	
328	0.02	0.81	0.17	0	1	0	0.57	0.43	0	0.63	0.37	0	0.04	0.12	0.84	0.48	0.52	0	0.06	0.49	0.45	0	0.83	0.17	0.41	0.59	0	0.05	0.21	0.74	
329	0.02	0.81	0.17	0	1	0	0.65	0.35	0	0.69	0.31	0	0.02	0.12	0.86	0.44	0.56	0	0.03	0.46	0.51	0.02	0.83	0.15	0.15	0.85	0	0.06	0.23	0.71	
330	0.02	0.8	0.18	0	1	0	0.34	0.66	0	0.05	0.95	0	0.09	0.1	0.81	0.97	0.03	0	0.05	0.45	0.5	0.04	0.83	0.13	0.73	0.27	0	0.01	0.25	0.74	
331	0.04	0.8	0.16	0	1	0	0.87	0.13	0	0.91	0.09	0	0	0.1	0.9	0.68	0.32	0	0.07	0.38	0.55	0.03	0.83	0.14	0.51	0.49	0	0	0.28	0.72	
332	0	0.8	0.2	0.01	0.99	0	0.6	0.4	0	0.1	0.9	0	0.11	0.1	0.79	0.16	0.84	0	0.07	0.33	0.6	0.02	0.83	0.15	0.41	0.59	0	0	0.28	0.72	
333	0.01	0.8	0.19	0	0.99	0.01	0.18	0.82	0	0.16	0.84	0	0.09	0.1	0.81	0.54	0.46	0	0.01	0.36	0.63	0.02	0.83	0.15	0.27	0.73	0	0	0.29	0.71	
334	0.01	0.8	0.19	0	0.99	0.01	0.75	0.25	0	0.69	0.31	0	0.03	0.1	0.87	0.53	0.47	0	0.09	0.3	0.61	0	0.83	0.17	0.66	0.34	0	0.02	0.32	0.66	
335	0.03	0.8	0.17	0	0.99	0.01	0.62	0.38	0	0.19	0.81	0	0.04	0.1	0.86	0.68	0.32	0	0.09	0.31	0.6	0.02	0.82	0.16	0.83	0.17	0	0	0.32	0.68	
336	0.02	0.8	0.18	0.03	0.96	0.01	0.99	0.01	0	0.35	0.65	0	0.11	0.09	0.8	0.13	0.87	0	0.13	0.21	0.66	0.01	0.82	0.17	0.42	0.58	0	0.02	0.32	0.66	
337	0.01	0.81	0.18	0.01	0.95	0.04	0.22	0.78	0	0.76	0.24	0	0.03	0.09	0.88	0.28	0.72	0	0	0.29	0.71	0.01	0.83	0.16	0.73	0.27	0	0.01	0.32	0.67	
338	0.03	0.79	0.18	0.01	0.94	0.05	0.37	0.63	0	0.42	0.58	0	0.04	0.09	0.87	0.7	0.3	0	0.15	0.25	0.6	0	0.83	0.17	0.49	0.51	0	0	0.32	0.68	
339	0.02	0.79	0.19	0.01	0.93	0.06	0.12	0.88	0	0.53	0.47	0	0.07	0.09	0.84	0.33	0.67	0	0.06	0.25	0.69	0	0.83	0.17	0.18	0.82	0	0	0.32	0.68	
340	0.01	0.8	0.19	0.01	0.92	0.07	0.43	0.57	0	0.53	0.47	0	0.06	0.09	0.85	0.72	0.28	0	0.03	0.25	0.72	0.02	0.83	0.15	0.88	0.12	0	0	0.32	0.68	
341	0.01	0.81	0.18	0.01	0.91	0.08	0.66	0.34	0	0.6	0.4	0	0.08	0.09	0.83	0.83	0.17	0	0.06	0.24	0.7	0.04	0.83	0.13	0.54	0.46	0	0	0.32	0.68	
342	0.03	0.82	0.15	0.01	0.9	0.09	0.1	0.9	0	0.32	0.68	0	0.02	0.09	0.89	0.36	0.64	0	0.09	0.22	0.69	0.03	0.83	0.14	0.6	0.4	0	0.03	0.33	0.64	
343	0	0.82	0.18	0	0.91	0.09	0.28	0.72	0	0.66	0.34	0	0.05	0.09	0.86	0.86	0.14	0	0.05	0.24	0.71	0.01	0.84	0.15	0.8	0.2	0	0	0.33	0.67	
344	0.02	0.81	0.17	0	0.91	0.09	0.68	0.32	0	0.07	0.93	0	0.03	0.09	0.88	0.45	0.55	0	0.01	0.24	0.75	0.03	0.83	0.14	0.26	0.74	0	0	0.34	0.66	
345	0.01	0.81	0.18	0	0.91	0.09	0.58	0.42	0	0.61	0.39	0	0.03	0.1	0.87	0.08	0.92	0	0.01	0.32	0.67	0	0.83	0.17	0.91	0.09	0	0.01	0.34	0.65	
346	0.02	0.82	0.16	0	0.91	0.09	0.66	0.34	0	0.17	0.83	0	0.02	0.1	0.88	0.13	0.87	0	0.07	0.34	0.59	0.01	0.84	0.15	0.24	0.76	0	0	0.34	0.66	
347	0.02	0.82	0.16	0.01	0.93	0.06	0.03	0.97	0	0.81	0.19	0	0.07	0.12	0.81	0.74	0.26	0	0.13	0.34	0.53	0.01	0.84	0.15	0.75	0.25	0	0	0.36	0.64	
348	0.01	0.82	0.17	0.01	0.93	0.06	0.1	0.9	0	0.12	0.88	0	0	0.12	0.88	0.33	0.67	0	0.05	0.29	0.66	0.01	0.84	0.15	0.72	0.28	0	0	0.36	0.64	
349	0.02	0.83	0.15	0.01	0.93	0.06	0.44	0.56	0	0.07	0.93	0	0.12	0.11	0.77	0.05	0.95	0	0.07	0.37	0.56	0.03	0.81	0.16	0.97	0.03	0	0	0.37	0.63	
350	0.02	0.83	0.15	0	0.94	0.06	0.21	0.79	0	0.87	0.13	0	0.1	0.1	0.8	0.52	0.48	0	0.08	0.35	0.57	0	0.81	0.19	0.26	0.74	0	0	0.46	0.54	
351	0.01	0.83	0.16	0.02	0.93	0.05	0.46	0.54	0	0.46	0.54	0	0.03	0.1	0.87	0.56	0.44	0	0.11	0.27	0.62	0.03	0.8	0.17	0.45	0.55	0	0	0.54	0.46	
352	0.02	0.82	0.16	0	0.94	0.06	0.03	0.97	0	0.95	0.05	0	0.03	0.11	0.86	0.96	0.04	0	0.06	0.27	0.67	0.05	0.79	0.16	0.16	0.84	0	0	0.58	0.42	
353	0.03	0.82	0.15	0.02	0.93	0.05	0.38	0.62	0	0.65	0.35	0	0.13	0.09	0.78	0.35	0.65	0	0.12	0.24	0.64	0.03	0.79	0.18	0.54	0.46	0	0	0.63	0.37	
354	0	0.82	0.18	0.01	0.92	0.07	0.39	0.61	0	0.44	0.56	0	0.02	0.1	0.88	0.36	0.64	0	0.06	0.23	0.71	0.01	0.79	0.2	0.5	0.5	0	0	0.65	0.35	
355	0.05	0.79	0.16	0.03	0.89	0.08	0.84	0.16	0	0.18	0.82	0	0.06	0.08	0.86	0.16	0.84	0	0.05	0.19	0.76	0.04	0.78	0.18	0.07	0.93	0	0	0.7	0.3	
356	0.01	0.79	0.2	0	0.89	0.11	0.64	0.36	0	0.09	0.91	0	0.06	0.09	0.85	0.81	0.19	0	0.04	0.16	0.8	0.01	0.77	0.22	0.48	0.52	0	0	0.73	0.27	
357	0.02	0.79	0.19	0.01	0.88	0.11	0.06	0.94	0	0.82	0.18	0	0.06	0.09	0.85	0.49	0.51	0	0.01	0.22	0.77	0	0.78	0.22	0.69	0.31	0	0	0.77	0.23	
358	0.02	0.79	0.19	0.03	0.86	0.11	0.44	0.56	0	0.18	0.82	0	0.08	0.09	0.83	0.02	0.98	0	0.09	0.26	0.65	0.01	0.78	0.21	0.69	0.31	0	0	0.79	0.21	
359	0.02	0.78	0.2	0.01	0.86	0.13	0.13	0.87	0	0.31	0.69	0	0.01	0.1	0.89	0.55	0.45	0	0.04	0.27	0.69	0.01	0.78	0.21	0.79	0.21	0	0	0.84	0.16	
360	0.02	0.78	0.2	0	0.87	0.13	0.95	0.05	0	0.88	0.12	0	0.05	0.1	0.85	0.05	0.95	0	0.08	0.26	0.66	0.04	0.77	0.19	0.8	0.2	0	0	0.9	0.1	
361	0.03	0.77	0.2	0.01	0.86	0.13	0.96	0.04	0	0.24	0.76	0	0.03	0.1	0.87	0.92	0.08	0	0.09	0.25	0.66	0.04	0.73	0.23	0.71	0.29	0	0	0.91	0.09	
362	0.02	0.76	0.22	0.02	0.86	0.12	0.49	0.51	0	1	0	0	0.03	0.1	0.87	0.84	0.16	0	0.05	0.31	0.64	0.06	0.7	0.24	0.43	0.57	0	0	0.91	0.09	
363	0.02	0.76	0.22	0	0.86	0.14	0.74	0.26	0	0.32	0.68	0	0.01	0.11	0.88	0.57	0.43	0	0.08	0.29	0.63	0.05	0.7	0.25	0.28	0.72	0	0	0.91	0.09	
364	0.04	0.75	0.21	0.02	0.86	0.12	0.61	0.39	0	0.82	0.18	0	0.07	0.11	0.82	0.29	0.71	0	0.1	0.31	0.59	0.03	0.7	0.27	0.66	0.34	0	0	0.91	0.09	
365	0	0.75	0.25	0.01	0.86	0.13	0.29	0.71	0	0.55	0.45	0	0	0.11	0.89	0.96	0.04	0	0.08	0.29	0.63	0.01	0.7	0.29	0.41	0.59	0	0	0.93	0.07	
366	0.05	0.75	0.2	0.01	0.88	0.11	0.94	0.06	0	0.36	0.64	0	0.12	0.11	0.77	0.78	0.22	0	0.06	0.28	0.66	0.04	0.7	0.26	0.64	0.36	0	0	0.93	0.07	
367	0.01	0.75	0.24	0.02	0.86	0.12	0.42	0.58	0	0.15	0.85	0	0.08	0.13	0.79	0.1	0.9	0	0.09	0.23	0.68	0	0.71	0.29	0.4	0.6	0	0.01	0.94	0.05	
368	0.03	0.74	0.23	0.01	0.86	0.13	0.86	0.14	0	0.15	0.85	0	0.03	0.13	0.84	0.23	0.77	0	0.04	0.2	0.76	0.03	0.68	0.29	0.48	0.52	0	0	0.95	0.05	
369	0.02	0.74	0.24	0.02	0.87	0.11	0.34	0.66	0	0.85	0.15	0	0.02	0.14	0.84	0.04	0.96	0	0.05	0.24	0.71	0.01	0.68	0.31	0.33	0.67	0	0	0.95	0.05	
370	0.01	0.75	0.24	0.02	0.86	0.12	0.28	0.72	0	0.01	0.99	0	0.07	0.2	0.73	0.76	0.24	0	0.09	0.19	0.72	0.01	0.68	0.31	0.37	0.63	0	0	0.95	0.05	
371	0.03	0.74	0.23	0.01	0.85	0.14	0.75	0.25	0	0.52	0.48	0	0.03	0.19	0.78	0.14	0.86	0	0.03	0.24	0.73	0.06	0.66	0.28	0.72	0.28	0	0	0.95	0.05	
372	0.03	0.74	0.23	0	0.86	0.14	0.92	0.08	0	0.28	0.72	0	0.04	0.21	0.75	0.88	0.12	0	0.05	0.28	0.67	0.05	0.65	0.3	0.3	0.7	0	0	0.95	0.05	
373	0.04	0.72	0.24	0.03	0.85	0.12	0.89	0.11	0	0.83	0.17	0	0.05	0.22	0.73	0.6	0.4	0	0.1	0.23	0.67	0.07	0.64	0.29	0.02	0.98	0	0	0.98	0.02	
374	0.02	0.72	0.26	0.01	0.84	0.15	0.99	0.01	0	0.08	0.92	0	0.05	0.23	0.72	0.03	0.97	0	0.05	0.26	0.69	0.06	0.63	0.31	0.88	0.12	0	0.03	0.95	0.02	
375	0.07	0.69	0.24	0	0.86	0.14	0.18	0.82	0	0.19	0.81	0	0.06	0.25	0.69	0.75	0.25	0	0.06	0.3	0.64	0.05	0.61	0.34	0.4	0.6	0	0	0.95	0.05	
376	0.01	0.68	0.31	0	0.87	0.13	0.36	0.64	0	0.53	0.47	0	0	0.26	0.74	0.26	0.74	0	0.1	0.28	0.62	0.02	0.6	0.38	0.51	0.49	0	0	0.96	0.04	
377	0.06	0.67	0.27	0	0.88	0.12	0.94	0.06	0	0.14	0.86	0	0.05	0.26	0.69	0.61	0.39	0	0	0.34	0.66	0.05	0.59	0.36	0.29	0.71	0	0	0.96	0.04	
378	0.01	0.67	0.32	0.01	0.89	0.1	0.2	0.8	0	0.97	0.03	0	0.03	0.26	0.71	0.98	0.02	0	0.04	0.39	0.57	0.02	0.57	0.41	0.24	0.76	0	0	0.96	0.04	
379	0.06	0.64	0.3	0	0.9	0.1	0.57	0.43	0	0.76	0.24	0	0.02	0.27	0.71	0.93	0.07	0	0.05	0.38	0.57	0.06	0.54	0.4	0.87	0.13	0	0	0.96	0.04	
380	0.03	0.63	0.34	0	0.92	0.08	0.48	0.52	0	0.88	0.12	0	0.01	0.27	0.72	0.36	0.64	0	0.02	0.41	0.57	0.05	0.5	0.45	0.29	0.71	0	0	0.96	0.04	
381	0.08	0.56	0.36	0	0.94	0.06	0.19	0.81	0	0.44	0.56	0	0.06	0.28	0.66	0.54	0.46	0	0.17	0.33	0.5	0.09	0.42	0.49	0.69	0.31	0	0	0.96	0.04	
382	0.09	0.5	0.41	0	0.95	0.05	0.57	0.43	0	0.82	0.18	0	0	0.28	0.72	0.46	0.54	0	0.01	0.35	0.64	0.14	0.34	0.52	0.51	0.49	0	0	0.96	0.04	
383	0.11	0.42	0.47	0	0.95	0.05	0.34	0.66	0	0.3	0.7	0	0.07	0.33	0.6	0.63	0.37	0	0.07	0.33	0.6	0.15	0.24	0.61	0.65	0.35	0	0	0.96	0.04	
